development,country,time,gdp_per_capita,gdp_ppp,population,life_expectancy,employment_ratio,unemployment_ratio,unemployment_program,labor_productivity,labor_tax,gini,poverty_rate,median_income,adjusted_net_saving,co2,public_debt,dependency_ratio,tfr,adjTFR,p90p10,gni_sd,gni_diff,internet_usage,real_wage,upper_isced3,tax_wedge,environmental_tax,fossil_fuels,nuclear,renewables,infrastructure
emerging_economies_cont_d,MLI,2010,710.274249372168,31347227356.9123,15049353,55.251,NA,NA,NA,NA,32.6,NA,NA,NA,4.06939822916086,0.0734882714955213,25.289,100.936430726891,6.547,NA,6.547,0.05693449374233738,18.85279889426399,NA,NA,NA,NA,0.955,NA,NA,NA,2
emerging_economies_cont_d,MLI,2011,711.112720606913,32354455708.3495,15514591,55.701,NA,NA,NA,NA,34.3,NA,NA,NA,4.94105561213669,0.0762133509853196,23.965,101.73007429167,6.474,NA,6.474,0.05613174972702694,18.66002214839422,NA,NA,7.964,NA,0.56,NA,NA,NA,NA
emerging_economies_cont_d,MLI,2012,684.646961737271,32083734772.5945,15979499,56.135,NA,NA,NA,NA,34.3,NA,NA,NA,3.79628659378594,0.0815748404654759,25.39,102.151783116374,6.396,NA,6.396,0.05542011168922822,18.479776847977682,NA,NA,NA,NA,0.973,NA,NA,NA,2.47
emerging_economies_cont_d,MLI,2013,680.334199219743,32820078395.4881,16449864,56.578,NA,NA,NA,NA,34.3,NA,NA,NA,5.69447406975789,0.0904975796759144,26.382,102.276609631944,6.315,NA,6.315,0.05475978463290785,18.264393515930678,NA,NA,NA,NA,0.86,NA,NA,NA,NA
emerging_economies_cont_d,MLI,2014,707.695919266159,35145277199.1621,16934220,57.036,NA,NA,NA,NA,34.3,NA,NA,NA,7.68519655207076,0.0919175870166672,27.21,102.191506631258,6.231,NA,6.231,0.054452032810557355,18.0719544381164,NA,NA,NA,NA,0.83,NA,NA,NA,2.2
emerging_economies_cont_d,MLI,2015,729.633877139877,37314373425.8626,17438778,57.509,NA,NA,NA,NA,34.3,NA,NA,NA,6.76178698990165,0.0893809350983643,30.666,101.934632954486,6.145,NA,6.145,0.05407406476185274,17.834923268353386,NA,NA,6.03522,NA,1.609,NA,NA,NA,NA
emerging_economies_cont_d,MLI,2016,749.692444438913,39498122203.1308,17965429,57.987,NA,NA,NA,NA,34.3,NA,NA,NA,7.74638942612748,0.0808434577762929,35.93,101.517100541127,6.057,NA,6.057,0.05380386090693912,17.717676279839935,NA,NA,5.64106,NA,1.678,NA,NA,NA,2.3
emerging_economies_cont_d,MLI,2017,766.140909753153,41593677730.7733,18512394,58.452,NA,NA,NA,NA,34.3,NA,NA,NA,7.1596621923321,NA,35.477,100.955471572767,5.968,NA,5.968,0.053604168819037575,17.816726469776434,NA,NA,NA,NA,1.408,NA,NA,NA,NA
emerging_economies_cont_d,MLI,2018,778.725232617377,43567915125.3895,19077690,58.893,NA,NA,NA,NA,34.3,NA,NA,NA,7.79058919393386,NA,36.112,100.203070519441,5.877,NA,5.877,0.053390996380161315,17.908388520971297,NA,NA,7.11877,NA,0.875,NA,NA,NA,2.3
emerging_economies_cont_d,MLI,2019,791.756176517255,45644301192.0388,19658031,59.306,NA,NA,NA,NA,43.1,NA,NA,NA,NA,NA,40.492,99.202491761044,5.785,NA,5.785,0.05341172014084261,17.916609329847265,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies_cont_d,MNG,2010,2643.28708316435,20344271035.8285,2719896,67.38,NA,NA,NA,NA,12.4,NA,NA,NA,3.91745209456678,0.670233263937231,30.975,44.5642161971969,2.637,NA,2.637,0.04647964200243875,11.963557899784206,NA,NA,67.57306,NA,1.683,NA,NA,NA,1.94
emerging_economies_cont_d,MNG,2011,3043.86731951624,23861953691.6565,2770362,67.818,NA,NA,NA,NA,12.4,NA,NA,7.15,5.51118336173511,0.870717612126339,32.653,45.0697056511769,2.722,NA,2.722,0.045433057068840245,11.802930056710759,NA,NA,NA,NA,1.512,NA,NA,NA,NA
emerging_economies_cont_d,MNG,2012,3353.09479376388,26801703398.7972,2824699,68.217,NA,NA,NA,NA,12.4,NA,NA,NA,8.69532926611833,1.21409616739272,43.692,45.7132510580171,2.794,NA,2.794,0.044449004211300366,11.659455034498878,NA,NA,NA,NA,1.118,NA,NA,NA,2.22
emerging_economies_cont_d,MNG,2013,3669.53547275207,29923811365.185,2881792,68.566,NA,NA,NA,NA,12.4,NA,NA,NA,5.79888369103445,1.43495763849092,49.423,46.5277142200501,2.852,NA,2.852,0.043477339398801364,11.511789181692112,NA,NA,NA,NA,1.439,NA,NA,NA,NA
emerging_economies_cont_d,MNG,2014,3880.34742813515,32283371363.9943,2940108,68.863,NA,NA,NA,NA,12.4,NA,NA,NA,4.94590011717051,0.911596257078868,57.073,47.5205442198716,2.894,NA,2.894,0.04255483113828824,11.36861524270727,NA,NA,NA,NA,1.131,NA,NA,NA,2.29
emerging_economies_cont_d,MNG,2015,3895.421157119,33051662595.3843,2998439,69.111,NA,NA,NA,NA,12.4,NA,NA,NA,5.03185898240359,0.721255821553897,62.11,48.6463387368076,2.918,NA,2.918,0.04162375783403215,11.222606689734715,NA,NA,NA,NA,1.75,NA,NA,NA,NA
emerging_economies_cont_d,MNG,2016,3866.24523824685,33437836058.3048,3056359,69.321,NA,NA,NA,NA,12.4,NA,NA,NA,7.16550414801539,0.772637087588844,87.59,50.046982376454,2.923,NA,2.923,0.040740153569483344,11.084142394822027,NA,NA,NA,NA,1.849,NA,NA,NA,2.05
emerging_economies_cont_d,MNG,2017,3997.47431942376,35222426052.7844,3113779,69.509,NA,NA,NA,NA,12.4,NA,NA,NA,-0.973863560383309,NA,84.367,51.3858043538293,2.914,NA,2.914,0.03985096993853306,10.932961542930176,NA,NA,NA,NA,1.212,NA,NA,NA,NA
emerging_economies_cont_d,MNG,2018,4210.85024410922,37774864817.6529,3170208,69.689,NA,NA,NA,NA,12.4,NA,NA,7.73,1.86694816188617,NA,74.276,52.6556681749826,2.895,NA,2.895,0.039042689818710404,10.799309948246115,NA,NA,NA,NA,1.711,NA,NA,NA,2.1
emerging_economies_cont_d,MNG,2019,4352.64294050404,39723696763.8209,3225167,69.87,NA,NA,NA,NA,13.5,NA,NA,NA,1.80438440108754,NA,68.438,53.8168705291076,2.867,NA,2.867,0.039012660280337605,10.790622845322906,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies_cont_d,MOZ,2010,471.904343344477,24171834501.0452,23531574,52.31,NA,NA,NA,NA,4.5,NA,NA,NA,1.86003584763899,0.121229581313586,39.679,95.1082658542478,5.392,NA,5.392,0.054575453296044275,18.910016469531364,NA,NA,NA,NA,0,NA,NA,NA,2.04
emerging_economies_cont_d,MOZ,2011,493.160646696623,25964752362.1171,24187487,53.043,NA,NA,NA,NA,4.5,NA,NA,NA,1.42745543148319,0.130258340107636,34.72,95.1167530249046,5.329,NA,5.329,0.054604266998117004,18.953471086665672,NA,NA,4.72475,NA,0,NA,NA,NA,NA
emerging_economies_cont_d,MOZ,2012,514.592024400883,27849388139.4062,24862648,53.931,NA,NA,NA,NA,4.5,NA,NA,NA,-2.26679599950464,0.121208517234978,37.436,95.0014027454281,5.264,NA,5.264,0.05463264749643376,18.961192267965153,NA,NA,NA,NA,0,NA,NA,NA,3.14
emerging_economies_cont_d,MOZ,2013,535.393731984568,29788710118.8997,25560725,54.949,NA,NA,NA,NA,4.5,NA,NA,NA,-1.87302647056025,0.151529953859314,50.135,94.7240328933761,5.198,NA,5.198,0.054629780173866944,18.955399061032875,NA,NA,NA,NA,0,NA,NA,NA,NA
emerging_economies_cont_d,MOZ,2014,559.136058769112,31992631649.1491,26286163,56.062,NA,NA,NA,NA,4.5,NA,NA,NA,-4.16999857291564,0.281687517442536,64.341,94.2253298836164,5.131,NA,5.131,0.05464159104056255,18.963503649635037,NA,NA,NA,NA,0,NA,NA,NA,2.15
emerging_economies_cont_d,MOZ,2015,580.050107216009,34143585464.0944,27042002,57.206,NA,NA,NA,NA,4.5,NA,NA,NA,-2.80212956835244,0.185773395258359,87.426,93.4988136194767,5.062,NA,5.062,0.0545981632578897,18.941706643407485,NA,NA,9.44805,NA,0,NA,NA,NA,NA
emerging_economies_cont_d,MOZ,2016,585.181887293397,35449309348.5047,27829942,58.309,NA,NA,NA,NA,4.5,NA,NA,NA,-6.62151677558668,0.209288991113106,119.881,92.7351345122179,4.992,NA,4.992,0.05461732928391819,18.95700174317256,NA,NA,NA,NA,0,NA,NA,NA,2.24
emerging_economies_cont_d,MOZ,2017,589.71907445639,36775580595.8018,28649007,59.309,NA,NA,NA,NA,4.5,NA,NA,NA,-6.02539053884166,NA,100.14,91.7832200133028,4.922,NA,4.922,0.05461321487064274,18.94798023830282,NA,NA,8.68706,NA,0,NA,NA,NA,NA
emerging_economies_cont_d,MOZ,2018,592.510451903144,38042063129.9955,29495962,60.163,NA,NA,NA,NA,4.5,NA,NA,NA,-4.94854366015782,NA,105.331,90.6998117182594,4.852,NA,4.852,0.05460844901183641,18.950268232564895,NA,NA,NA,NA,0,NA,NA,NA,NA
emerging_economies_cont_d,MOZ,2019,588.729596086492,38914267558.9893,30366036,60.854,NA,NA,NA,NA,4.5,NA,NA,NA,-2.25989634938045,NA,103.378,89.5606868946432,4.783,NA,4.783,0.054628906900316646,18.968772694262913,NA,NA,NA,NA,0,NA,NA,NA,NA
emerging_economies_cont_d,MRT,2010,1610.92160333629,16658169993.1549,3494195,62.527,NA,NA,NA,NA,8.7,NA,NA,NA,NA,0.156440428162606,43.947,79.8459507382063,4.98,NA,4.98,0.06300022016902505,20.23628048780488,NA,NA,NA,NA,5.066,NA,NA,NA,NA
emerging_economies_cont_d,MRT,2011,1629.43599470782,17353279325.8904,3598648,62.799,NA,NA,NA,NA,8.7,NA,NA,NA,NA,0.157470618751681,38.839,79.4069068732218,4.939,NA,4.939,0.06002736664918382,19.916062571537573,NA,NA,NA,NA,5.065,NA,NA,NA,NA
emerging_economies_cont_d,MRT,2012,1652.71372425405,18128973199.3254,3706554,63.079,NA,NA,NA,NA,8.7,NA,NA,NA,20.3670242177543,0.167593712978144,39.317,78.9473811259541,4.895,NA,4.895,0.06002766721149517,19.921229831025265,NA,NA,NA,NA,5.7,NA,NA,NA,2.34
emerging_economies_cont_d,MRT,2013,1671.29087912233,18881473009.4187,3817494,63.366,NA,NA,NA,NA,4.7,NA,NA,NA,21.5792772457316,0.139759214053418,40.023,78.467019689591,4.847,NA,4.847,0.06004810280546466,19.91374936580417,NA,NA,NA,NA,4.534,NA,NA,NA,NA
emerging_economies_cont_d,MRT,2014,1692.46180769155,19688622611.5901,3930896,63.654,NA,NA,NA,NA,10.3,NA,NA,NA,8.68218863405881,0.173756551879173,48.471,77.9478989268515,4.794,NA,4.794,0.060032975922712555,19.916328600405684,NA,NA,NA,NA,5.169,NA,NA,NA,2.4
emerging_economies_cont_d,MRT,2015,1732.5860318802,20747149754.2719,4046301,63.936,NA,NA,NA,NA,10.3,NA,NA,NA,9.59057738310521,0.170241069571073,58.747,77.3792281120132,4.738,NA,4.738,0.06002387246015898,19.90910238606236,NA,NA,NA,NA,7.007,NA,NA,NA,NA
emerging_economies_cont_d,MRT,2016,1705.03474269593,21008752479.3408,4163534,64.208,NA,NA,NA,NA,10.3,NA,NA,NA,16.1166634467486,0.13997869104994,56.555,77.0932766321614,4.679,NA,4.679,0.06002289643111745,19.911560328490197,NA,NA,NA,NA,11.85,NA,NA,NA,1.54
emerging_economies_cont_d,MRT,2017,1715.60754747206,21743465320.1028,4282574,64.464,NA,NA,NA,NA,10.3,NA,NA,NA,18.1112377477679,NA,55.1,76.657412869241,4.619,NA,4.619,0.060026424875006,19.914184755174148,NA,NA,NA,NA,12.389,NA,NA,NA,NA
emerging_economies_cont_d,MRT,2018,1703.86372356713,22203397805.283,4403319,64.704,NA,NA,NA,NA,10.3,NA,NA,NA,18.5015551298248,NA,61.389,76.1317050204979,4.561,NA,4.561,0.0600321240106934,19.921776431995973,NA,NA,NA,NA,1.464,NA,NA,NA,2.26
emerging_economies_cont_d,MRT,2019,1756.11773933094,23520379491.4282,4525696,64.925,NA,NA,NA,NA,10.3,NA,NA,NA,20.0356578287692,NA,56.538,75.5777070488717,4.503,NA,4.503,0.06004604561366875,19.916960241570216,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies_cont_d,MWI,2010,478.668688469613,19637183847.2719,14539612,55.564,NA,NA,NA,NA,1.1,NA,NA,1.25,3.86937369126082,0.070588370500281,27.192,96.1066919229385,5.332,NA,5.332,0.02164294784917188,8.647845468053482,NA,NA,NA,NA,NA,NA,NA,NA,3.5
emerging_economies_cont_d,MWI,2011,487.73048626521,20590383573.0708,14962112,57.161,NA,NA,NA,NA,1.1,NA,NA,NA,-2.35348009768836,0.0735519235615116,28.137,95.7120792197321,5.161,NA,5.161,0.021655912267510905,8.488888888888901,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies_cont_d,MWI,2012,482.923624373842,20978676925.0468,15396005,58.629,NA,NA,NA,NA,6.1,NA,NA,NA,-13.4365211368174,0.0730185419675388,40.278,94.8917285755951,4.988,NA,4.988,0.02181043805331253,8.34942801961076,NA,NA,NA,NA,NA,NA,NA,NA,2.78
emerging_economies_cont_d,MWI,2013,493.81780830025,22069568124.8043,15839269,59.931,NA,NA,NA,NA,9.6,NA,NA,NA,1.08034987063141,0.0676674386220721,50.59,93.7863595177732,4.821,NA,4.821,0.022073484384532008,8.196235363865423,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies_cont_d,MWI,2014,507.537663421166,23327533508.7506,16289540,61.042,NA,NA,NA,NA,12.4,NA,NA,NA,1.49516677191245,0.059878423941021,47.76,92.563873806535,4.666,NA,4.666,0.022446973224031313,8.121677495570001,NA,NA,NA,NA,NA,NA,NA,NA,3.04
emerging_economies_cont_d,MWI,2015,507.548344396532,23980704446.7631,16745303,61.953,NA,NA,NA,NA,12.4,NA,NA,NA,-2.60190838186805,0.0674840215579822,54.43,91.2925382532413,4.527,NA,4.527,0.022967572940430402,8.320973005043019,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies_cont_d,MWI,2016,506.250720606189,24576394887.7221,17205289,62.681,NA,NA,NA,NA,12.4,NA,NA,1.36,-7.72917412383129,0.0736077753104082,55.096,89.8650835576166,4.407,NA,4.407,0.023562311421721747,8.504963698325696,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies_cont_d,MWI,2017,512.647556067015,25559458183.094,17670260,63.279,NA,NA,NA,NA,12.4,NA,NA,NA,-1.57689993014746,NA,57.068,88.4868236135676,4.302,NA,4.302,0.02359113737526215,8.521377672209018,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies_cont_d,MWI,2018,521.353400935525,26689345077.9147,18143315,63.798,NA,NA,NA,NA,12.4,NA,NA,NA,1.91907981669667,NA,59.683,87.0827602747876,4.209,NA,4.209,0.023579637389473062,8.513794126371987,NA,NA,NA,NA,NA,NA,NA,NA,2.18
emerging_economies_cont_d,MWI,2019,536.814780408554,28216270820.9678,18628747,64.263,NA,NA,NA,NA,12.4,NA,NA,NA,5.43335357843415,NA,59.479,85.5656396617159,4.127,NA,4.127,0.023561834583747648,8.508434448061553,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies_cont_d,"NAM",2010,5394.99671137475,19135918465.0615,2118874,56.665,NA,NA,NA,NA,1,NA,NA,NA,14.9440803608116,0.174769278096102,15.965,71.0454640856326,3.631,NA,3.631,0.06370517611654457,19.67332123411978,NA,NA,NA,NA,0.284,NA,NA,NA,1.71
emerging_economies_cont_d,"NAM",2011,5570.24782069463,20110192775.2698,2156701,58.085,NA,NA,NA,NA,1,NA,NA,NA,9.18661693602933,0.1486505660525,26.23,70.6089146741048,3.632,NA,3.632,0.06235510439837129,18.97836538461537,NA,NA,NA,NA,0.24,NA,NA,NA,NA
emerging_economies_cont_d,"NAM",2012,5750.66147101539,21128106800.6103,2194784,59.387,NA,NA,NA,NA,1,NA,NA,NA,8.83354196788357,0.165092715728294,24.034,69.9658097815775,3.623,NA,3.623,0.06110279770908928,18.30918452879895,NA,NA,NA,NA,0.225,NA,NA,NA,2.72
emerging_economies_cont_d,"NAM",2013,5968.22970242962,22314390757.8654,2233510,60.513,NA,NA,NA,NA,1,NA,NA,NA,10.952883299707,0.121238680217202,25.18,69.2811765294383,3.604,NA,3.604,0.059892491802340325,17.638691322901835,NA,NA,NA,NA,0.264,NA,NA,NA,NA
emerging_economies_cont_d,"NAM",2014,6220.66182628773,23673899285.5739,2273430,61.425,NA,NA,NA,NA,1,NA,NA,NA,13.2159828942265,0.158184533478559,27.012,68.7654592262444,3.577,NA,3.577,0.059917500944282706,17.642890883325467,NA,NA,NA,NA,0.132,NA,NA,NA,2.57
emerging_economies_cont_d,"NAM",2015,6369.71647361175,24683395668.867,2314904,62.119,NA,NA,NA,NA,1.9,NA,NA,NA,6.29569417892733,0.162990180326884,41.264,68.4821546841498,3.54,NA,3.54,0.059905029944462965,17.631826741996214,NA,NA,NA,NA,0.222,NA,NA,NA,NA
emerging_economies_cont_d,"NAM",2016,6255.28875656618,24691737296.1569,2358041,62.625,NA,NA,NA,NA,1.9,NA,NA,NA,-5.86400561637946,0.17286726094361,44.847,68.2832644060418,3.496,NA,3.496,0.059906211519247354,17.624113475177296,NA,NA,NA,NA,0.312,NA,NA,NA,2.76
emerging_economies_cont_d,"NAM",2017,6076.16096907413,24438091221.5369,2402603,63.021,NA,NA,NA,NA,1.9,NA,NA,NA,1.89201543994239,NA,43.235,68.212626678102,3.447,NA,3.447,0.0598985423673805,17.62824309915887,NA,NA,NA,NA,0.287,NA,NA,NA,NA
emerging_economies_cont_d,"NAM",2018,6028.87110480582,24708877269.5984,2448255,63.373,NA,NA,NA,NA,1.9,NA,NA,NA,1.24810663814669,NA,50.402,68.1981031942045,3.396,NA,3.396,0.059885896968508455,17.630984911488646,NA,NA,NA,NA,0.607,NA,NA,NA,NA
emerging_economies_cont_d,"NAM",2019,5881.2919528661,24559120282.9951,2494530,63.708,NA,NA,NA,NA,1.9,NA,NA,NA,-2.49337247010684,NA,59.9,68.1067300674644,3.344,NA,3.344,0.05990889778978867,17.63584366062918,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies_cont_d,NGA,2010,2280.43733738126,781790864062.299,158503197,50.896,NA,NA,NA,NA,NA,NA,NA,NA,6.29157273829544,0.153124309536117,9.393,87.8765855233621,5.839,NA,5.839,0.04761428668851536,19.079283887468023,NA,NA,NA,NA,0.011,NA,NA,NA,2.43
emerging_economies_cont_d,NGA,2011,2338.02572838676,823287730557.914,162805071,51.346,NA,NA,NA,NA,NA,NA,NA,NA,4.88649585641163,0.164311091364252,17.431,88.2445240416947,5.802,NA,5.802,0.04677503436111125,18.395926161680464,NA,NA,NA,NA,0.009,NA,NA,NA,NA
emerging_economies_cont_d,NGA,2012,2372.46136906097,858113305207.652,167228767,51.786,NA,NA,NA,NA,NA,NA,NA,NA,14.7007288376402,0.142817666306946,17.577,88.4924432621061,5.758,NA,5.758,0.04619372256434492,17.723927937071803,NA,NA,NA,NA,0.012,NA,NA,NA,2.27
emerging_economies_cont_d,NGA,2013,2463.88945089184,915360921849.015,171765769,52.228,NA,NA,NA,NA,10.7,NA,NA,NA,1.73896353035791,0.138527898390011,18.289,88.5918147513154,5.709,NA,5.709,0.04590393179468242,17.371543996970075,NA,NA,NA,NA,0.019,NA,NA,NA,NA
emerging_economies_cont_d,NGA,2014,2550.46994865456,973117620702.128,176404902,52.672,NA,NA,NA,NA,10.7,NA,NA,NA,5.78232198024973,0.133949480247098,17.541,88.4984868557343,5.653,NA,5.653,0.04453670735587947,17.079612627342478,NA,NA,NA,NA,0.014,NA,NA,NA,2.56
emerging_economies_cont_d,NGA,2015,2549.72311225363,998931446583.028,181137448,53.112,NA,NA,NA,NA,12.1,NA,NA,NA,2.36271327804016,0.117943951787076,20.328,88.2035956389848,5.592,NA,5.592,0.04352874443772336,16.958769385953843,NA,NA,NA,NA,0.019,NA,NA,NA,NA
emerging_economies_cont_d,NGA,2016,2443.44074966101,982780034192.258,185960289,53.541,NA,NA,NA,NA,13.5,NA,NA,NA,1.16306116870606,0.123653231848403,23.41,88.1540049234646,5.526,NA,5.526,0.042892412414040335,16.927182615325975,NA,NA,NA,NA,0.019,NA,NA,NA,2.4
emerging_economies_cont_d,NGA,2017,2399.73205097463,990700126987.351,190873311,53.95,NA,NA,NA,NA,13.5,NA,NA,NA,2.11454427852208,NA,25.34,87.8366515160931,5.457,NA,5.457,0.04266183173847944,16.89690457917625,NA,NA,NA,NA,0.017,NA,NA,NA,NA
emerging_economies_cont_d,NGA,2018,2383.42047930392,1009748886411.97,195874740,54.332,NA,NA,NA,NA,13.5,NA,NA,NA,1.82814407391696,NA,27.685,87.3150861226184,5.387,NA,5.387,0.04284060845195441,16.85537828100876,NA,NA,NA,NA,0.019,NA,NA,NA,2.56
emerging_economies_cont_d,NGA,2019,2374.36938277949,1032048476445.27,200963599,54.687,NA,NA,NA,NA,13.5,NA,NA,NA,6.22366748271651,NA,29.167,86.6737827958503,5.317,NA,5.317,0.042843612109956526,16.849015317286643,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies_cont_d,PAK,2010,987.409712037523,700989467466.727,179424641,65.264,NA,5.55,NA,NA,NA,NA,NA,NA,7.08302474421015,0.242784151445842,60.722,72.2139700231247,3.951,NA,3.951,0.05011225730916153,17.630319492950463,NA,NA,23.87872,NA,NA,3629.346,36.94,433.387,2.08
emerging_economies_cont_d,PAK,2011,992.880435645306,720255503470.937,183340592,65.562,NA,5.95,NA,NA,NA,NA,NA,NA,7.19133845075009,0.234389953657781,58.978,71.1830779025332,3.88,NA,3.88,0.0502880978426126,17.651632970451004,NA,NA,24.15409,NA,NA,3519.848,55.709,432.824,NA
emerging_economies_cont_d,PAK,2012,1006.08054088811,745515104687.75,187281475,65.849,NA,5.95,NA,NA,NA,NA,NA,NA,6.00886190727483,0.226043442557537,63.423,70.1606910787248,3.816,NA,3.816,0.050586923370743817,17.644006227296316,NA,NA,25.64951,NA,NA,3475.829,37.343,148.708,2.69
emerging_economies_cont_d,PAK,2013,1028.45248608375,778291352961.522,191262919,66.117,NA,6.24,NA,NA,12.6,NA,NA,3.6,7.36467995861978,0.222786809273158,64.453,69.1671437279301,3.759,NA,3.759,0.04821079837169838,17.316915100453656,NA,NA,26.07061,NA,NA,3419.121,94.56,671.958,NA
emerging_economies_cont_d,PAK,2014,1054.23776032462,814674200957.25,195306825,66.36,NA,6,NA,NA,12.8,NA,NA,NA,8.15593536880846,0.220354057991427,63.527,68.2266034992699,3.708,NA,3.708,0.046192021044538824,16.97502911113986,NA,NA,27.71789,NA,NA,3454.017,56.748,434.062,2.67
emerging_economies_cont_d,PAK,2015,1081.29442563694,853217638847.996,199426964,66.577,NA,5.9,NA,NA,13.2,NA,NA,NA,9.51929230211866,0.216194393908888,63.32,67.3546157255926,3.66,NA,3.66,0.0445861112482359,16.634379439493728,NA,NA,NA,NA,NA,3577.26,56.124,437.377,NA
emerging_economies_cont_d,PAK,2016,1117.49520770995,900372723927.891,203627284,66.77,NA,NA,NA,NA,13.8,NA,NA,NA,8.87288799440681,0.223993452050693,67.646,66.7048033872671,3.612,NA,3.612,0.043476032177465936,16.299445947687154,NA,NA,27.61002,NA,NA,3818.055,66.733,462.538,2.7
emerging_economies_cont_d,PAK,2017,1155.31044098335,950381922984.568,207896686,66.947,NA,NA,NA,NA,14.5,NA,NA,NA,6.83530309317827,NA,67.06,66.0921453456032,3.562,NA,3.562,0.04285487238921828,15.965521677601945,NA,NA,27.25329,NA,NA,3992.223,94.703,416.123,NA
emerging_economies_cont_d,PAK,2018,1197.83781645646,1005850179831.13,212215030,67.114,NA,5.8,NA,NA,14.8,NA,NA,3.79,5.60119054734949,NA,72.077,65.5152022568335,3.51,NA,3.51,0.04275956718686838,15.63141683778233,NA,NA,NA,NA,NA,4035.579,114.733,401.336,2.2
emerging_economies_cont_d,PAK,2019,1185.45677622001,1015796322530.06,216565318,67.273,NA,NA,NA,NA,15,NA,NA,NA,5.53584999876973,NA,85.555,64.9533125644723,3.454,NA,3.454,0.04278244283617879,15.640236079035152,NA,NA,NA,NA,NA,3972.238,108.851,485.812,NA
emerging_economies_cont_d,RWA,2010,609.724917020252,15130938960.7552,10039338,63.433,NA,NA,NA,NA,5.7,NA,NA,NA,-0.0937292506527869,0.0435543191063785,18.749,78.9242238026257,4.52,NA,4.52,0.048703648193268,11.417869034406225,NA,NA,NA,NA,1.35,NA,NA,NA,1.62
emerging_economies_cont_d,RWA,2011,642.006551992876,16335120521.8526,10293331,64.523,NA,NA,NA,NA,5.7,NA,NA,NA,3.16456762144295,0.0444271979962994,18.645,78.5873371048343,4.412,NA,4.412,0.0488406467524996,11.594202898550732,NA,NA,NA,NA,1.441,NA,NA,NA,NA
emerging_economies_cont_d,RWA,2012,680.538100467947,17746719989.307,10549678,65.438,NA,NA,NA,NA,5.6,NA,NA,NA,-0.469932376372849,0.0471357665229394,19.005,78.0208687523044,4.322,NA,4.322,0.0489128259361635,11.746946617263632,NA,NA,8.4163,NA,1.213,NA,NA,NA,1.88
emerging_economies_cont_d,RWA,2013,695.396958466094,18584339297.313202,10811543,66.219,NA,NA,NA,NA,5.6,NA,NA,1.68,2.44721959598194,0.0489853940363005,25.962,77.3390622706177,4.251,NA,4.251,0.048985871688738046,11.889742183214501,NA,NA,NA,NA,1.215,NA,NA,NA,NA
emerging_economies_cont_d,RWA,2014,720.15919983221,19730466481.9928,11083635,66.884,NA,NA,NA,NA,5.6,NA,NA,NA,-2.59181271129891,0.0447544208011834,28.198,76.7361431132307,4.197,NA,4.197,0.049060309169527756,12.038303693570441,NA,NA,8.45808,NA,1.132,NA,NA,NA,2.32
emerging_economies_cont_d,RWA,2015,764.260556315719,21477963188.875702,11369071,67.45,NA,NA,NA,NA,5.6,NA,NA,NA,-4.84465877793147,0.0467943570428505,32.222,76.3058091721289,4.157,NA,4.157,0.04919448928038808,12.195785180149565,NA,NA,NA,NA,1.293,NA,NA,NA,NA
emerging_economies_cont_d,RWA,2016,789.087098733329,22760357451.3204,11668818,67.93,NA,NA,NA,NA,5.6,NA,NA,1.7,-3.72005159493977,0.0507122445573053,36.382,75.7149469971262,4.123,NA,4.123,0.04921793496874915,12.200406228842242,NA,NA,NA,NA,1.393,NA,NA,NA,2.62
emerging_economies_cont_d,RWA,2017,799.088565436933,23665375199.0851,11980937,68.341,NA,NA,NA,NA,5.9,NA,NA,NA,0.197240984250035,NA,41.317,75.3951968111668,4.088,NA,4.088,0.0492204371053158,12.210640314065246,NA,NA,NA,NA,1.28,NA,NA,NA,NA
emerging_economies_cont_d,RWA,2018,845.005317088818,25695728206.5184,12301939,68.7,NA,NA,NA,NA,6,NA,NA,NA,-1.12151835497047,NA,44.991,75.1736005798315,4.044,NA,4.044,0.04925718544470826,12.212817412333754,NA,NA,9.85904,NA,1.289,NA,NA,NA,2.76
emerging_economies_cont_d,RWA,2019,901.143954699875,28126719463.6698,12626950,69.024,NA,NA,NA,NA,6,NA,NA,NA,2.12582937366279,NA,50.965,74.8077133399692,3.99,NA,3.99,0.04922334871065138,12.203570476951775,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies_cont_d,SEN,2010,1271.58328084525,35462162599.407,12678148,64.284,NA,NA,NA,NA,24,NA,NA,NA,9.19561256059746,0.229418744263785,28.498,87.4852562949853,5.064,NA,5.064,0.05606878634602548,20.303790412486045,NA,NA,NA,NA,0.948,NA,NA,NA,2.64
